state,district,tehsil,village_en,lgd_village_code
Telangana,Medchal Malkajgiri,Qutballapur,Suraram,962091
Telangana,Medchal Malkajgiri,Shamirpet,Aliabad,574120
Telangana,Medchal Malkajgiri,Shamirpet,Anthaipally,574127
Telangana,Medchal Malkajgiri,Shamirpet,Bommaraspet,574128
Telangana,Medchal Malkajgiri,Shamirpet,Devaryamjal,574125
Telangana,Medchal Malkajgiri,Shamirpet,Lalgadimalakpet,574119
Telangana,Medchal Malkajgiri,Shamirpet,Majeedpur,574121
Telangana,Medchal Malkajgiri,Shamirpet,Mandaipally,574123
Telangana,Medchal Malkajgiri,Shamirpet,Muraharipally,574091
Telangana,Medchal Malkajgiri,Shamirpet,Ponnal,574130
Telangana,Medchal Malkajgiri,Shamirpet,Pothaipally,574124
Telangana,Medchal Malkajgiri,Shamirpet,Shamirpet,574122
Telangana,Medchal Malkajgiri,Shamirpet,Singaipally,573963
Telangana,Medchal Malkajgiri,Shamirpet,Thumkunta,574126
Telangana,Medchal Malkajgiri,Shamirpet,Turkapally,574109
Telangana,Medchal Malkajgiri,Shamirpet,Yadaram,574090
Telangana,Medchal Malkajgiri,Uppal,Bandlaguda,931525
Telangana,Medchal Malkajgiri,Uppal,Fathullaguda,931526
Telangana,Medchal Malkajgiri,Uppal,Habsiguda,931517
Telangana,Medchal Malkajgiri,Uppal,Kothapet,931527
Telangana,Medchal Malkajgiri,Uppal,Mallapur,931514
Telangana,Medchal Malkajgiri,Uppal,Meerpet,931515
Telangana,Medchal Malkajgiri,Uppal,Nacharam,931516
Telangana,Medchal Malkajgiri,Uppal,Nagole,931524
Telangana,Medchal Malkajgiri,Uppal,Navoranguda Bhagayath,931523
Telangana,Medchal Malkajgiri,Uppal,Navoranguda Khalsa,931522
Telangana,Medchal Malkajgiri,Uppal,Ramanthapur Bagayath,931520
Telangana,Medchal Malkajgiri,Uppal,Ramanthapur Khalsa,931521
Telangana,Medchal Malkajgiri,Uppal,Uppal Bagayath,931518
Telangana,Medchal Malkajgiri,Uppal,Uppal Khalsa,931519
Telangana,Mulugu,Eturunagaram,Akulavari Ghanpur,577906
Telangana,Mulugu,Eturunagaram,Allamvari Ghanapuram,577890
Telangana,Mulugu,Eturunagaram,Banaji Bandham,577894
Telangana,Mulugu,Eturunagaram,Buttaram,577904
Telangana,Mulugu,Eturunagaram,Chalpaka,577893
Telangana,Mulugu,Eturunagaram,Chinaboinapalle,577920
Telangana,Mulugu,Eturunagaram,Dodla,577900
Telangana,Mulugu,Eturunagaram,Ekkela,577905
Telangana,Mulugu,Eturunagaram,Elishettipalle,577895
Telangana,Mulugu,Eturunagaram,Eturnagaram,577907
Telangana,Mulugu,Eturunagaram,Gogubelle,577922
Telangana,Mulugu,Eturunagaram,Kondai,577898
Telangana,Mulugu,Eturunagaram,Mallyala,577899
Telangana,Mulugu,Eturunagaram,Mullakatta,577887
Telangana,Mulugu,Eturunagaram,Papkapuram,577911
Telangana,Mulugu,Eturunagaram,Pedda Venkatapur,577923
Telangana,Mulugu,Eturunagaram,Ramannagudem,577908
Telangana,Mulugu,Eturunagaram,Ramnagar (Koyagudem),577909
Telangana,Mulugu,Eturunagaram,Rampuragrahar,577886
Telangana,Mulugu,Eturunagaram,Roheer,577889
Telangana,Mulugu,Eturunagaram,Shankarajpalle,577888
Telangana,Mulugu,Eturunagaram,Shapalle,577915
Telangana,Mulugu,Eturunagaram,Shivapuram,577921
Telangana,Mulugu,Eturunagaram,Yellapuram,577910
Telangana,Mulugu,Govindaraopet,Bussapur,578026
Telangana,Mulugu,Govindaraopet,Chalwai,578025
Telangana,Mulugu,Govindaraopet,Karlapalle,578034
Telangana,Mulugu,Govindaraopet,Laknavaram,578033
Telangana,Mulugu,Govindaraopet,Machchapur,578022
Telangana,Mulugu,Govindaraopet,Motlagudem,578028
Telangana,Mulugu,Govindaraopet,Muthapur,578030
Telangana,Mulugu,Govindaraopet,Pasranagaram,578032
Telangana,Mulugu,Govindaraopet,Rampur,578035
Telangana,Mulugu,Govindaraopet,Rangapur,578027
Telangana,Mulugu,Kannaigudem,Bhupathipuram,577863
Telangana,Mulugu,Kannaigudem,Buttaigudem,577880
Telangana,Mulugu,Kannaigudem,Chinthagudem,577882
Telangana,Mulugu,Kannaigudem,Chityala,577877
Telangana,Mulugu,Kannaigudem,Devadhumula,577869
Telangana,Mulugu,Kannaigudem,Etur,577884
Telangana,Mulugu,Kannaigudem,Gangaram(Guttala),577867
Telangana,Mulugu,Kannaigudem,Gangugudem,577873
Telangana,Mulugu,Kannaigudem,Gurrevula,577874
Telangana,Mulugu,Kannaigudem,Ilapur,577896
Telangana,Mulugu,Kannaigudem,Kannaigudem,577879
Telangana,Mulugu,Kannaigudem,Kanthanpalle,577885
Telangana,Mulugu,Kannaigudem,Laxmipuram,577870
Telangana,Mulugu,Kannaigudem,Malkapalle,577876
Telangana,Mulugu,Kannaigudem,Muppanapalle,577878
Telangana,Mulugu,Kannaigudem,Rajannapet,577865
Telangana,Mulugu,Kannaigudem,Sarvai,577881
Telangana,Mulugu,Kannaigudem,Singaram (Pattigorrevula),577883
Telangana,Mulugu,Kannaigudem,Thupakulagudem,577868
Telangana,Mulugu,Mallampally,Mallampalle,578044
Telangana,Mulugu,Mallampally,Ramachandrapuram,578045
Telangana,Mulugu,Mangapet,Akinepalle Mallaram,577947
Telangana,Mulugu,Mangapet,Bandarugudem,577946
Telangana,Mulugu,Mangapet,Brahmanapalle,577940
Telangana,Mulugu,Mangapet,Cherupalle,577930
Telangana,Mulugu,Mangapet,Chunchupalle,577933
Telangana,Mulugu,Mangapet,Domeda,577945
Telangana,Mulugu,Mangapet,Kamalapuram (Ct),577948
Telangana,Mulugu,Mangapet,Kathigudem,577939
Telangana,Mulugu,Mangapet,Komatipalle,577929
Telangana,Mulugu,Mangapet,Mallur,577932
Telangana,Mulugu,Mangapet,Mangapet (Podmur),577926
Telangana,Mulugu,Mangapet,Narsapur (Mangapet),577928
Telangana,Mulugu,Mangapet,Narsimhasagar,577936
Telangana,Mulugu,Mangapet,Poredupalle,577942
Telangana,Mulugu,Mangapet,Rajupet,577937
Telangana,Mulugu,Mangapet,Ramachandrunipet,577941
Telangana,Mulugu,Mangapet,Ramanakkapet,577934
Telangana,Mulugu,Mangapet,Thimmampet,577931
Telangana,Mulugu,Mangapet,Tondyala Laxmipur,577927
Telangana,Mulugu,Mangapet,Wadagudem,577935
Telangana,Mulugu,Mulug,Abbapuram,578043
Telangana,Mulugu,Mulug,Ankannagudem,578053
Telangana,Mulugu,Mulug,Bandarupalle,578036
Telangana,Mulugu,Mulug,Incherla,578037
Telangana,Mulugu,Mulug,Jaggannapet,578046
Telangana,Mulugu,Mulug,Jakaram,578042
Telangana,Mulugu,Mulug,Kannaigudem,578050
Telangana,Mulugu,Mulug,Kasimdevipet,578038
Telangana,Mulugu,Mulug,Kothur,578049
Telangana,Mulugu,Mulug,Madanapalle,578041
Telangana,Mulugu,Mulug,Mulug,578040
Telangana,Mulugu,Mulug,Pathepalle,578047
Telangana,Mulugu,Mulug,Pegadapalle,578051
Telangana,Mulugu,Mulug,Potlapur,578048
Telangana,Mulugu,Mulug,Sarvapuram,578052
Telangana,Mulugu,Tadvai,Alligudem,578007
Telangana,Mulugu,Tadvai,Ankampalle,578013
Telangana,Mulugu,Tadvai,Annaram,577992
Telangana,Mulugu,Tadvai,Ashannagudem Yellapur,578014
Telangana,Mulugu,Tadvai,Banjarellapur,577983
Telangana,Mulugu,Tadvai,Bayyakkapet,577960
Telangana,Mulugu,Tadvai,Beerelli,578019
Telangana,Mulugu,Tadvai,Bhupatipuram,577988
Telangana,Mulugu,Tadvai,Bittupalle (P.L),577976
Telangana,Mulugu,Tadvai,Bollepalle (P.L),578003
Telangana,Mulugu,Tadvai,Bondal,577978
Telangana,Mulugu,Tadvai,Damervai,577993
Telangana,Mulugu,Tadvai,Elbaka,577965
Telangana,Mulugu,Tadvai,Gangaram (P.A),577990
Telangana,Mulugu,Tadvai,Gonepalle,577962
Telangana,Mulugu,Tadvai,Immadigudem,577969
Telangana,Mulugu,Tadvai,Jampangavai,577955
Telangana,Mulugu,Tadvai,Kalwapalle,577949
Telangana,Mulugu,Tadvai,Kamaram (P.A),578017
Telangana,Mulugu,Tadvai,Kamaram (P.T),577980
Telangana,Mulugu,Tadvai,Kanneboinapalle,577956
Telangana,Mulugu,Tadvai,Katapuram,577994
Telangana,Mulugu,Tadvai,Kondaparthi,577967
Telangana,Mulugu,Tadvai,Kousettivai,578010
Telangana,Mulugu,Tadvai,Lavval,577999
Telangana,Mulugu,Tadvai,Lingala,578002
Telangana,Mulugu,Tadvai,Medaram (Sammakkajatara),577951
Telangana,Mulugu,Tadvai,Narlapur,577961
Telangana,Mulugu,Tadvai,Narsapur (P.A),577996
Telangana,Mulugu,Tadvai,Narsapur (P.L),578005
Telangana,Mulugu,Tadvai,Oorattam,577953
Telangana,Mulugu,Tadvai,Padigapuram (P.P),577964
Telangana,Mulugu,Tadvai,Pambapuram,577995
Telangana,Mulugu,Tadvai,Pocha Palle,578000
Telangana,Mulugu,Tadvai,Rangapuram (P.A),578021
Telangana,Mulugu,Tadvai,Serigaram,577987
Telangana,Mulugu,Tadvai,Tadvai,577979
Telangana,Mulugu,Tadvai,Vaddagudem (P.L),577975
Telangana,Mulugu,Tadvai,Veerapuram,578015
Telangana,Mulugu,Tadvai,Vengalapuram,577963
Telangana,Mulugu,Venkatapur,Adavirangapur,577853
Telangana,Mulugu,Venkatapur,Laxmidevipeta,577855
Telangana,Mulugu,Venkatapur,Nallagunta,577857
Telangana,Mulugu,Venkatapur,Narasapuram,577859
Telangana,Mulugu,Venkatapur,Palampeta,577860
Telangana,Mulugu,Venkatapur,Ramanathapalle,577856
Telangana,Mulugu,Venkatapur,Ramanujapuram,577858
Telangana,Mulugu,Venkatapur,Thimmapur,577854
Telangana,Mulugu,Venkatapur,Venkatapur,577861
Telangana,Mulugu,Venkatapuram,Alubaka [Z],578800
Telangana,Mulugu,Venkatapuram,Bandagudem (G),578747
Telangana,Mulugu,Venkatapuram,Bandarupalle (G),578759
Telangana,Mulugu,Venkatapuram,Barlagattugudem (Z),578788
Telangana,Mulugu,Venkatapuram,Barlagudem (G),578749
Telangana,Mulugu,Venkatapuram,Barlagudem (Z),578750
Telangana,Mulugu,Venkatapuram,Bodapuram [G],578804
Telangana,Mulugu,Venkatapuram,Chinagangaram (G),578755
Telangana,Mulugu,Venkatapuram,Chirtapalle (G),578772
Telangana,Mulugu,Venkatapuram,Chirutapalle (Z),578752
Telangana,Mulugu,Venkatapuram,Desarajupalle (G),578748
Telangana,Mulugu,Venkatapuram,Desarajupalle (Z),578751
Telangana,Mulugu,Venkatapuram,Edhira [G],578811
Telangana,Mulugu,Venkatapuram,Kalipaka [G],578803
Telangana,Mulugu,Venkatapuram,K.Kondapuram [Z],578807
Telangana,Mulugu,Venkatapuram,Kondapuram [Z],578806
Telangana,Mulugu,Venkatapuram,Kothagudem (G),578758
Telangana,Mulugu,Venkatapuram,Mahitapuram (G),578757
Telangana,Mulugu,Venkatapuram,Mahitapuram (Z),578756
Telangana,Mulugu,Venkatapuram,Marikala (Z),578745
Telangana,Mulugu,Venkatapuram,Morram Vanigudem [G],578796
Telangana,Mulugu,Venkatapuram,Nuguru(Z),578770
Telangana,Mulugu,Venkatapuram,Ontichintalagudem [G],578812
Telangana,Mulugu,Venkatapuram,Palem (Z),578787
Telangana,Mulugu,Venkatapuram,Rachapalle (G),578767
Telangana,Mulugu,Venkatapuram,Ramavaram (G),578754
Telangana,Mulugu,Venkatapuram,Ramavaram (Z),578753
Telangana,Mulugu,Venkatapuram,Sudibaka (G),578743
Telangana,Mulugu,Venkatapuram,Suraveedu [Z],578808
Telangana,Mulugu,Venkatapuram,Taniparthy [G],578805
Telangana,Mulugu,Venkatapuram,Uppedu Veerapuram (Z),578778
Telangana,Mulugu,Venkatapuram,Veerabhadraram (Z),578789
Telangana,Mulugu,Venkatapuram,Venkatapuram(G),578777
Telangana,Mulugu,Venkatapuram,Venkatapuram(Z),578776
Telangana,Mulugu,Venkatapuram,Wadagudem (Z),578774
Telangana,Mulugu,Venkatapuram,Zella (G),578761
Telangana,Mulugu,Wajedu,Arguntapalle (G),578737
Telangana,Mulugu,Wajedu,Arlagudem (G),578700
Telangana,Mulugu,Wajedu,Arunachalapuram,578723
Telangana,Mulugu,Wajedu,Ayyavaripeta (G),578693
Telangana,Mulugu,Wajedu,Bhuvanapalle,578694
Telangana,Mulugu,Wajedu,Bijenapalle,578739
Telangana,Mulugu,Wajedu,Bollaram [Z],578740
Telangana,Mulugu,Wajedu,Bommanapalle (G),578729
Telangana,Mulugu,Wajedu,Chandrupatla (Z),578684
Telangana,Mulugu,Wajedu,Cheekupalle (Z),578712
Telangana,Mulugu,Wajedu,Cherukur (G),578705
Telangana,Mulugu,Wajedu,Chinnagollagudem (Z),578691
Telangana,Mulugu,Wajedu,Chintoor (G),578703
Telangana,Mulugu,Wajedu,Chintoor (Z),578702
Telangana,Mulugu,Wajedu,Dharmavaram,578697
Telangana,Mulugu,Wajedu,Dulapuram(G),578717
Telangana,Mulugu,Wajedu,Edjarlapalle (G),578734
Telangana,Mulugu,Wajedu,Edjarlapalle (Z),578735
Telangana,Mulugu,Wajedu,Ghanapuram (Z),578724
Telangana,Mulugu,Wajedu,Gummadidoddi(G) Chalka,578714
Telangana,Mulugu,Wajedu,Gummadidoddi(Z),578713
Telangana,Mulugu,Wajedu,Ippagudem(G),578716
Telangana,Mulugu,Wajedu,Janagalapalle (G),578715
Telangana,Mulugu,Wajedu,Kadekal (G),578686
Telangana,Mulugu,Wajedu,Kongala (G),578722
Telangana,Mulugu,Wajedu,Koppusuru,578725
Telangana,Mulugu,Wajedu,Koyaveerapuram (G),578708
Telangana,Mulugu,Wajedu,Krishnapuram (G),578685
Telangana,Mulugu,Wajedu,Lakshmipuram,578698
Telangana,Mulugu,Wajedu,Lingapeta (Z),578699
Telangana,Mulugu,Wajedu,Morumuru (G),578732
Telangana,Mulugu,Wajedu,Mulkanapalle (G),578706
Telangana,Mulugu,Wajedu,Mutharam Chowk,578736
Telangana,Mulugu,Wajedu,Nagaram (G),578718
Telangana,Mulugu,Wajedu,Peddagangaram (Z),578683
Telangana,Mulugu,Wajedu,Peddagollagudem (G),578710
Telangana,Mulugu,Wajedu,Peddagollagudem (Z),578711
Telangana,Mulugu,Wajedu,Penugolu (G),578707
Telangana,Mulugu,Wajedu,Peruru (G),578688
Telangana,Mulugu,Wajedu,Peruru (Z),578689
Telangana,Mulugu,Wajedu,Pragallapalle (Z),578733
Telangana,Mulugu,Wajedu,Pusur Patch - I,578721
Telangana,Mulugu,Wajedu,Pusur (Z),578727
Telangana,Mulugu,Wajedu,Rampuram,578692
Telangana,Mulugu,Wajedu,Tekulagudem- Chalk- I,578680
Telangana,Mulugu,Wajedu,Tekulagudem (Z),578681
Telangana,Mulugu,Wajedu,Wazeed(G),578719
Telangana,Nagarkurnool,Achampet,Achampet (Ct),575653
Telangana,Nagarkurnool,Achampet,Ainole,575646
Telangana,Nagarkurnool,Achampet,Akkavaram,575652
Telangana,Nagarkurnool,Achampet,Bolghatpalle,575643
Telangana,Nagarkurnool,Achampet,Bommenapalle,575648
Telangana,Nagarkurnool,Achampet,Brahmanapalle,575645
Telangana,Nagarkurnool,Achampet,Chandapur,575638
Telangana,Nagarkurnool,Achampet,Chennaram (Sabak),575636
Telangana,Nagarkurnool,Achampet,Choutapalle,575640
Telangana,Nagarkurnool,Achampet,Ghanapur,575651
Telangana,Nagarkurnool,Achampet,Gumpampalle,575641
Telangana,Nagarkurnool,Achampet,Hajipur,575637
Telangana,Nagarkurnool,Achampet,Lakshmapur (P.N),575642
Telangana,Nagarkurnool,Achampet,Lingotam,575634
Telangana,Nagarkurnool,Achampet,Mannavaripalle,575650
Telangana,Nagarkurnool,Achampet,Nadimpalle,575639
Telangana,Nagarkurnool,Achampet,Palukapalle,575633
Telangana,Nagarkurnool,Achampet,Puljala,575635
Telangana,Nagarkurnool,Achampet,Rangapur,575644
Telangana,Nagarkurnool,Achampet,Siddapur,575649
Telangana,Nagarkurnool,Achampet,Singavaram,575647
Telangana,Nagarkurnool,Achampet,Tangapur (Ct),575654
Telangana,Nagarkurnool,Amrabad,Amrabad,575620
Telangana,Nagarkurnool,Amrabad,Gudur,575624
Telangana,Nagarkurnool,Amrabad,Lakshmapur (B.K),575630
Telangana,Nagarkurnool,Amrabad,Macharam,575619
Telangana,Nagarkurnool,Amrabad,Mannanur,575617
Telangana,Nagarkurnool,Amrabad,Srisailam Project Lfc,912691
Telangana,Nagarkurnool,Amrabad,Thirumalapur (B.K),575631
Telangana,Nagarkurnool,Amrabad,Turkapalle,575618
Telangana,Nagarkurnool,Amrabad,Uppununthala (B.K),575629
Telangana,Nagarkurnool,Amrabad,Vatwarlapalle (Ct),575632
Telangana,Nagarkurnool,Amrabad,Venkateshwarlabavi,909637
Telangana,Nagarkurnool,Balmoor,Ambagiri,576099
Telangana,Nagarkurnool,Balmoor,Ananthavaram,576098
Telangana,Nagarkurnool,Balmoor,Balmoor,576095
Telangana,Nagarkurnool,Balmoor,Billakal,576101
Telangana,Nagarkurnool,Balmoor,Bonala,576092
Telangana,Nagarkurnool,Balmoor,Chennaram (P.G),576087
Telangana,Nagarkurnool,Balmoor,Ganeshpur,962044
Telangana,Nagarkurnool,Balmoor,Gattuthumman,576084
Telangana,Nagarkurnool,Balmoor,Godal,576089
Telangana,Nagarkurnool,Balmoor,Jillellapalle,576097
Telangana,Nagarkurnool,Balmoor,Jinkunta,576082
Telangana,Nagarkurnool,Balmoor,Kondanagula,576093
Telangana,Nagarkurnool,Balmoor,Kondareddipalle,576088
Telangana,Nagarkurnool,Balmoor,Laxmipally,909660
Telangana,Nagarkurnool,Balmoor,Mahadevpur,576085
Telangana,Nagarkurnool,Balmoor,Mylaram,576094
Telangana,Nagarkurnool,Balmoor,Narasaipalle,576096
Telangana,Nagarkurnool,Balmoor,Polepalle,576081
Telangana,Nagarkurnool,Balmoor,Polesettipalle,576086
Telangana,Nagarkurnool,Balmoor,Ramagiri,576100
Telangana,Nagarkurnool,Balmoor,Ramajipalle,576091
Telangana,Nagarkurnool,Balmoor,Thummanpeta,576083
Telangana,Nagarkurnool,Balmoor,Veeramrajupalle,576090
Telangana,Nagarkurnool,Bijinapally,Allipur,575763
Telangana,Nagarkurnool,Bijinapally,Anekhanpalle,575749
Telangana,Nagarkurnool,Bijinapally,Bijinapalle,575756
Telangana,Nagarkurnool,Bijinapally,Boyapur,575767
Telangana,Nagarkurnool,Bijinapally,Dharmapur,575764
Telangana,Nagarkurnool,Bijinapally,Gangaram,575759
Telangana,Nagarkurnool,Bijinapally,Gouraram,575745
Telangana,Nagarkurnool,Bijinapally,Gudlanarva,575755
Telangana,Nagarkurnool,Bijinapally,Karukonda,575750
Telangana,Nagarkurnool,Bijinapally,Khanapur,575768
Telangana,Nagarkurnool,Bijinapally,Latpalle,575758
Telangana,Nagarkurnool,Bijinapally,Lingasanipalle,575752
Telangana,Nagarkurnool,Bijinapally,Mahadevpeta,575760
Telangana,Nagarkurnool,Bijinapally,Mammaipalle,575762
Telangana,Nagarkurnool,Bijinapally,Manganur,575746
Telangana,Nagarkurnool,Bijinapally,Mummaipally,909646
Telangana,Nagarkurnool,Bijinapally,Palem,575754
Telangana,Nagarkurnool,Bijinapally,Polepalle,575757
Telangana,Nagarkurnool,Bijinapally,Salkarpet,575765
Telangana,Nagarkurnool,Bijinapally,Shainpalle,575761
Telangana,Nagarkurnool,Bijinapally,Vaddemanu,575766
Telangana,Nagarkurnool,Bijinapally,Vasanthapur,575751
Telangana,Nagarkurnool,Bijinapally,Vattem,575748
Telangana,Nagarkurnool,Bijinapally,Velgonda,575747
Telangana,Nagarkurnool,Bijinapally,Venkatapur,575753
Telangana,Nagarkurnool,Charakonda,Charakonda,575599
Telangana,Nagarkurnool,Charakonda,Gokaram,575317
Telangana,Nagarkurnool,Charakonda,Jupalle,575327
Telangana,Nagarkurnool,Charakonda,Kamalapur,575598
Telangana,Nagarkurnool,Charakonda,Seriappareddipalle,575316
Telangana,Nagarkurnool,Charakonda,Sirsangandla,575600
Telangana,Nagarkurnool,Charakonda,Thimmaipalle,575597
Telangana,Nagarkurnool,Kalwakurthy,Bekkara,575584
Telangana,Nagarkurnool,Kalwakurthy,Gundur,575590
Telangana,Nagarkurnool,Kalwakurthy,Jeedipalle,575578
Telangana,Nagarkurnool,Kalwakurthy,Jillella,575581
Telangana,Nagarkurnool,Kalwakurthy,Kalwakurthy (Ct),575593
Telangana,Nagarkurnool,Kalwakurthy,Kurmidda,575579
Telangana,Nagarkurnool,Kalwakurthy,Lingasanipalle,575591
Telangana,Nagarkurnool,Kalwakurthy,Marchal,575580
Telangana,Nagarkurnool,Kalwakurthy,Mukural,575589
Telangana,Nagarkurnool,Kalwakurthy,Panjugul,575587
Telangana,Nagarkurnool,Kalwakurthy,Raghupathipeta,575592
Telangana,Nagarkurnool,Kalwakurthy,Suddakal,575586
Telangana,Nagarkurnool,Kalwakurthy,Tandra,575325
Telangana,Nagarkurnool,Kalwakurthy,Tharnikal,575582
Telangana,Nagarkurnool,Kalwakurthy,Thotapalle,575583
Telangana,Nagarkurnool,Kalwakurthy,Velkatta,575576
Telangana,Nagarkurnool,Kalwakurthy,Velkatta,909626
Telangana,Nagarkurnool,Kalwakurthy,Venkatapoor (Patti Maligara),575577
Telangana,Nagarkurnool,Kalwakurthy,Vepur,575585
Telangana,Nagarkurnool,Kalwakurthy,Yellikal,575588
Telangana,Nagarkurnool,Kodair,Badigadinne,576161
Telangana,Nagarkurnool,Kodair,Bawaipalle,576153
Telangana,Nagarkurnool,Kodair,Janumpalle,576151
Telangana,Nagarkurnool,Kodair,Khanapur,576155
Telangana,Nagarkurnool,Kodair,Kodair,576156
Telangana,Nagarkurnool,Kodair,Kondraopallle,576164
Telangana,Nagarkurnool,Kodair,Mailaram,576160
Telangana,Nagarkurnool,Kodair,Nagulapalle,576157
Telangana,Nagarkurnool,Kodair,Narsaipalle,576162
Telangana,Nagarkurnool,Kodair,Paspula,576154
Telangana,Nagarkurnool,Kodair,Rajapuram,576158
Telangana,Nagarkurnool,Kodair,Teegalapalle,576152
Telangana,Nagarkurnool,Kodair,Yetham,576163
Telangana,Nagarkurnool,Kollapur,Amaragiri,912771
Telangana,Nagarkurnool,Kollapur,Amaragiri,576372
Telangana,Nagarkurnool,Kollapur,Ankiraopalle,576356
Telangana,Nagarkurnool,Kollapur,Asadpur,912772
Telangana,Nagarkurnool,Kollapur,Asadpur,576373
Telangana,Nagarkurnool,Kollapur,Bollaram,912773
Telangana,Nagarkurnool,Kollapur,Bollaram,576374
Telangana,Nagarkurnool,Kollapur,Chennampalle,576368
Telangana,Nagarkurnool,Kollapur,Chintalapalle,576348
Telangana,Nagarkurnool,Kollapur,Choutabetla,576354
Telangana,Nagarkurnool,Kollapur,Chukkaipalle,576355
Telangana,Nagarkurnool,Kollapur,Enmanabetla,576350
Telangana,Nagarkurnool,Kollapur,Jawaipalle,576352
Telangana,Nagarkurnool,Kollapur,Kollapur,576363
Telangana,Nagarkurnool,Kollapur,Kudikilla,576357
Telangana,Nagarkurnool,Kollapur,Machinenipalle,576351
Telangana,Nagarkurnool,Kollapur,Malabaswapur,576359
Telangana,Nagarkurnool,Kollapur,Malachintapalle,576360
Telangana,Nagarkurnool,Kollapur,Mukkidigundam,909941
Telangana,Nagarkurnool,Kollapur,Narlapuram,576358
Telangana,Nagarkurnool,Kollapur,Narsimhapuram,576349
Telangana,Nagarkurnool,Kollapur,Narsingaraopalle,576364
Telangana,Nagarkurnool,Kollapur,Ramapur,576367
Telangana,Nagarkurnool,Kollapur,Singavatnam,909942
Telangana,Nagarkurnool,Kollapur,Singavatnam,576353
Telangana,Nagarkurnool,Kollapur,Somasila,576371
Telangana,Nagarkurnool,Kollapur,Wardyal,576362
Telangana,Nagarkurnool,Kollapur,Yellur,912774
Telangana,Nagarkurnool,Kollapur,Yellur,576361
Telangana,Nagarkurnool,Lingal,Anbatpalle,576115
Telangana,Nagarkurnool,Lingal,Appaipally,909661
Telangana,Nagarkurnool,Lingal,Ausalikunta,576114
Telangana,Nagarkurnool,Lingal,Bakaram,576105
Telangana,Nagarkurnool,Lingal,Chandapuram,576118
Telangana,Nagarkurnool,Lingal,Chennampally,909662
Telangana,Nagarkurnool,Lingal,Datharam,576103
Telangana,Nagarkurnool,Lingal,Dhararam,909663
Telangana,Nagarkurnool,Lingal,Jeelugupalle,576111
Telangana,Nagarkurnool,Lingal,Komatikunta,576104
Telangana,Nagarkurnool,Lingal,Kothakuntapalle,576113
Telangana,Nagarkurnool,Lingal,Lingal,576119
Telangana,Nagarkurnool,Lingal,Madapur,576109
Telangana,Nagarkurnool,Lingal,Manajipet,576108
Telangana,Nagarkurnool,Lingal,Maqdumpur,576110
Telangana,Nagarkurnool,Lingal,Rampur,576106
Telangana,Nagarkurnool,Lingal,Rangayapalle,576116
Telangana,Nagarkurnool,Lingal,Rayavaram,576117
Telangana,Nagarkurnool,Lingal,Sainpeta,576102
Telangana,Nagarkurnool,Lingal,Surapur,576112
Telangana,Nagarkurnool,Lingal,Vallabhapur,576107
Telangana,Nagarkurnool,Nagarkurnool,Auraspalle,575738
Telangana,Nagarkurnool,Nagarkurnool,Bheemaram,575723
Telangana,Nagarkurnool,Nagarkurnool,Bondalapalle,575734
